API_Url	Response time with 1 users (Seconds)	Status Code with 1 users	No of records per user	Data Transferred per User	Timestamp
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Prizm%20IP'&$expand=CAT_SW_PRODUCT,CAT_SW_EDITION&$top=10	32.7820000648	200	1	0.00124609375MB	2017-06-14 20:19:25.237000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'System%20i%20Access'&$expand=CAT_SW_PRODUCT,CAT_SW_EDITION&$top=10	30.5310001373	200	5	0.0059755859375MB	2017-06-14 20:19:55.769000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Photo%20Gadget%20Pro'&$expand=CAT_SW_PRODUCT,CAT_SW_EDITION&$top=10	34.1440000534	200	5	0.0059267578125MB	2017-06-14 20:20:29.914000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Compress%20Ant%20Library'&$expand=CAT_SW_PRODUCT,CAT_SW_EDITION&$top=10	31.8680000305	200	5	0.0058974609375MB	2017-06-14 20:21:01.783000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Openstack'&$expand=CAT_SW_PRODUCT,CAT_SW_EDITION&$top=10	33.1549999714	200	10	0.0115380859375MB	2017-06-14 20:21:34.939000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Collage%20Maker'&$expand=CAT_SW_PRODUCT,CAT_SW_EDITION&$top=10	29.4589998722	200	10	0.01173828125MB	2017-06-14 20:22:04.399000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'CATS%20%28Computer-Aided%20Transcription%20System%29'&$expand=CAT_SW_PRODUCT,CAT_SW_EDITION&$top=10	30.5389997959	200	7	0.0085400390625MB	2017-06-14 20:22:34.939000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Site%20Monitor%20Solution'&$expand=CAT_SW_PRODUCT,CAT_SW_EDITION&$top=10	31.3450000286	200	3	0.003640625MB	2017-06-14 20:23:06.285000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Netpas%20Distance'&$expand=CAT_SW_PRODUCT,CAT_SW_EDITION&$top=10	32.0859999657	200	2	0.0024443359375MB	2017-06-14 20:23:38.372000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'HL7%20Accelerator'&$expand=CAT_SW_PRODUCT,CAT_SW_EDITION&$top=10	33.7870001793	200	2	0.0024375MB	2017-06-14 20:24:12.160000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'BenchWorks'&$expand=CAT_SW_PRODUCT,CAT_SW_EDITION&$top=10	31.1819999218	200	1	0.0012783203125MB	2017-06-14 20:24:43.343000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Lex%20And%20Yacc'&$expand=CAT_SW_PRODUCT,CAT_SW_EDITION&$top=10	33.9279999733	200	8	0.0094052734375MB	2017-06-14 20:25:17.271000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Enterprise%20Application%20Integration%20%28EAI%29%20Toolkit'&$expand=CAT_SW_PRODUCT,CAT_SW_EDITION&$top=10	35.9509999752	200	1	0.001365234375MB	2017-06-14 20:25:53.223000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'CaliberRM%20for%20Visual%20Studio%20.NET'&$expand=CAT_SW_PRODUCT,CAT_SW_EDITION&$top=10	36.5750000477	200	7	0.0086884765625MB	2017-06-14 20:26:29.799000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Deep%20Log%20Analyzer'&$expand=CAT_SW_PRODUCT,CAT_SW_EDITION&$top=10	37.1070001125	200	8	0.009380859375MB	2017-06-14 20:27:06.907000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'MAXQDA'&$expand=CAT_SW_PRODUCT,CAT_SW_EDITION&$top=10	35.8099999428	200	7	0.0081484375MB	2017-06-14 20:27:42.718000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Damage%20Cleanup%20Server'&$expand=CAT_SW_PRODUCT,CAT_SW_EDITION&$top=10	31.4600000381	200	2	0.002484375MB	2017-06-14 20:28:14.178000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Book%20Organizer%20Deluxe'&$expand=CAT_SW_PRODUCT,CAT_SW_EDITION&$top=10	33.6449999809	200	1	0.0012783203125MB	2017-06-14 20:28:47.824000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq '.NET%20%28Workpoint%20.NET%29'&$expand=CAT_SW_PRODUCT,CAT_SW_EDITION&$top=10	31.2939999104	200	2	0.0024423828125MB	2017-06-14 20:29:19.119000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Trial%20Run'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	3.54999995232	200	1	0.00151171875MB	2017-06-14 20:29:36.359000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'ExamXML'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	2.67900013924	200	10	0.0142333984375MB	2017-06-14 20:29:39.039000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Interdependency%20Analyzer%20for%20z%2FOS'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	2.97000002861	200	10	0.0143779296875MB	2017-06-14 20:29:42.010000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Disk%20Access%20Buffer%20%28DAB%29'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	3.00099992752	200	5	0.00722265625MB	2017-06-14 20:29:45.011000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Hoo%20WinTail'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	2.8599998951	200	10	0.014298828125MB	2017-06-14 20:29:47.872000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Data%20Masking%20and%20Subsetting%20Pack'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	2.8259999752	200	5	0.0072783203125MB	2017-06-14 20:29:50.699000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'ORION'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	2.77799987793	200	10	0.0140927734375MB	2017-06-14 20:29:53.478000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Enterprise%20Trust%20Server'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	2.94999980927	200	4	0.00580859375MB	2017-06-14 20:29:56.429000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'COM%2FDCOM%20eWay%20for%20SRE'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	2.94199991226	200	1	0.0015390625MB	2017-06-14 20:29:59.372000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Concourse'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	2.76400017738	200	1	0.0015322265625MB	2017-06-14 20:30:02.137000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'vSentry'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	2.84899997711	200	10	0.0142236328125MB	2017-06-14 20:30:04.987000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'WinPrefetchView'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	2.78400015831	200	10	0.0142958984375MB	2017-06-14 20:30:07.772000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Primavera%20for%20Engineering%20%26%20Construction'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	3.00600004196	200	2	0.0029677734375MB	2017-06-14 20:30:10.778000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Data%20Archive'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	2.89499998093	200	9	0.01279296875MB	2017-06-14 20:30:13.674000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'ABL-Help'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	2.70900011063	200	3	0.00438671875MB	2017-06-14 20:30:16.384000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Mac%20SWF%20Video%20Converter'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	3.10800004005	200	1	0.001546875MB	2017-06-14 20:30:19.493000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Program%20Restart%20Facility'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	2.72400021553	200	5	0.00720703125MB	2017-06-14 20:30:22.219000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Data%20Integration%20Toolset'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	2.93099999428	200	5	0.0072109375MB	2017-06-14 20:30:25.151000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'AdwareMedic'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	2.84400010109	200	6	0.0086494140625MB	2017-06-14 20:30:27.996000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Really%20Simple%20Syndication%20%28RSS%29'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	3.03500008583	200	8	0.01158984375MB	2017-06-14 20:30:31.032000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Network%20Fault%20Manager%20Standard%20Suite'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	2.76999998093	200	2	0.0029599609375MB	2017-06-14 20:30:33.803000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Nunit'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	2.95900011063	200	10	0.0141884765625MB	2017-06-14 20:30:36.764000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Service%20and%20Support'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	2.66199994087	200	10	0.0143466796875MB	2017-06-14 20:30:39.427000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Producer%20Lifecycle%20and%20Credential%20Management'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	2.97500014305	200	2	0.0029990234375MB	2017-06-14 20:30:42.403000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'IP%20Console%20Viewer'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	2.96399998665	200	10	0.0143046875MB	2017-06-14 20:30:45.368000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'MFT%20%28Managed%20File%20Transfer%29'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	2.89100003242	200	1	0.00154296875MB	2017-06-14 20:30:48.260000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Ascent'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	2.75699996948	200	10	0.0142421875MB	2017-06-14 20:30:51.017000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'Partition%20Expert%20for%20DB2%20for%20z%2FOS'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	2.83700013161	200	7	0.010111328125MB	2017-06-14 20:30:53.855000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'PROMonitor'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	2.89700007439	200	9	0.0127451171875MB	2017-06-14 20:30:56.753000
http://vm195w/bdna-api/odata/CAT_SW_RELEASE?$count=true&$filter=RELEASE eq 'eXpressway%20Integrator'&$expand=CAT_SW_VERSION,CAT_SW_VERSION_GROUP&$top=10	2.85400009155	200	4	0.0057509765625MB	2017-06-14 20:30:59.608000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$top=10	19.9800000191	200	10	0.0061484375MB	2017-06-14 20:31:19.589000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'Xtreme%20High%20Performance%20Workstation%20TX890'&$top=10	19.6800000668	200	0	0.000119140625MB	2017-06-14 20:31:42.147000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'OptiPlex%20GX620'&$top=10	14.3570001125	200	0	0.000119140625MB	2017-06-14 20:31:56.505000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'Catalyst%203560-C%20Series%20Switch%203560CPD-8PT-S'&$top=10	14.2509999275	200	0	0.000119140625MB	2017-06-14 20:32:10.757000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'Multi-Function%20Center%20%28MFC%29%20%28Networked%29%20MFC-5895cw'&$top=10	14.231000185	200	0	0.000119140625MB	2017-06-14 20:32:24.989000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'imageRUNNER%20ADVANCE%206000%20Series%206265'&$top=10	16.7839999199	200	0	0.000119140625MB	2017-06-14 20:32:41.774000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'GigaVUE%20HD%20Series%20GigaVUE-HD8'&$top=10	14.2009999752	200	0	0.000119140625MB	2017-06-14 20:32:55.976000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'AS5300%20Series%20Universal%20Gateway%20AS5300'&$top=10	16.731000185	200	0	0.000119140625MB	2017-06-14 20:33:12.709000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'Enterprise%20Log%20Manager%205600'&$top=10	14.1829998493	200	0	0.000119140625MB	2017-06-14 20:33:26.893000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'P8000%20Series%20P8005'&$top=10	16.7820000648	200	0	0.000119140625MB	2017-06-14 20:33:43.677000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'EX%204200%20Series%20Ethernet%20Switch%20EX%204200-24P'&$top=10	14.9749999046	200	0	0.000119140625MB	2017-06-14 20:33:58.652000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'MICROLINE%20300%20Series%20%28Local%29%20ML391Turbo'&$top=10	18.8229999542	200	0	0.000119140625MB	2017-06-14 20:34:17.476000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'LCD%20Projector%20PLC-XP200L'&$top=10	14.1760001183	200	0	0.000119140625MB	2017-06-14 20:34:31.653000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq '3.5-Inch%2015K%20RPM%20Enterprise%20Hard%20Disk%20Drive%20MBA3300RC'&$top=10	14.1459999084	200	0	0.000119140625MB	2017-06-14 20:34:45.800000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'T610%20Thin%20Client%20t610%20PLUS'&$top=10	17.1209998131	200	0	0.000119140625MB	2017-06-14 20:35:02.922000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'iPad%204%20Wifi%20%2B%20Cellular%20%2816GB%29%20MD516LL%2FA'&$top=10	16.9619998932	200	0	0.000119140625MB	2017-06-14 20:35:19.885000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq '3600%20Series%20LAN%20Connectivity%20Module%20NM-4E'&$top=10	14.1419999599	200	0	0.000119140625MB	2017-06-14 20:35:34.027000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'Steelhead%20CX%20Appliances%20CX5055-M'&$top=10	14.2149999142	200	0	0.000119140625MB	2017-06-14 20:35:48.243000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'Catalyst%203560%20Series%20Switch%203560V2-24TS-S'&$top=10	17.5910000801	200	0	0.000119140625MB	2017-06-14 20:36:05.835000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'SoundStructure%20C-Series%20C16'&$top=10	16.3819999695	200	0	0.000119140625MB	2017-06-14 20:36:22.218000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'DLP%20Projector%20PJD6240'&$top=10	14.0820000172	200	0	0.000119140625MB	2017-06-14 20:36:36.301000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'ProLiant%20DL385%20G2%20Server%20414109-B21'&$top=10	16.9630000591	200	0	0.000119140625MB	2017-06-14 20:36:53.265000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq '8200%20zl%20Switch%20Series%208212-92G-PoE%2B-2XG%20v2%20zl'&$top=10	14.6519999504	200	0	0.000119140625MB	2017-06-14 20:37:07.918000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'ThinkCentre%20M58p%206234A1U'&$top=10	16.2980000973	200	0	0.000119140625MB	2017-06-14 20:37:24.217000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'EMC%20Connectrix%20Multi-Purpose%20Switch%20MP-7800B'&$top=10	16.8389999866	200	0	0.000119140625MB	2017-06-14 20:37:41.057000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'NSS%20300%20Series%20Smart%20Storage%20NSS%20326'&$top=10	16.9800000191	200	0	0.000119140625MB	2017-06-14 20:37:58.039000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'FlashSystem%20900%209843AE2'&$top=10	14.2680001259	200	0	0.000119140625MB	2017-06-14 20:38:12.308000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'iPad%20mini%20Wifi%20%2B%20Cellular%20%2832GB%29%20MD541LL%2FA'&$top=10	14.7309999466	200	0	0.000119140625MB	2017-06-14 20:38:27.042000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'TotalStorage%20DS8870%20242496E'&$top=10	13.4660000801	200	0	0.000119140625MB	2017-06-14 20:38:40.509000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'VAIO%20TXN%20Series%20Notebook%20PC%20VGN-TXN29N%2FL'&$top=10	14.3329999447	200	0	0.000119140625MB	2017-06-14 20:38:54.843000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$filter=LIC_PRODUCT eq 'DLP%20Projector%20DS325'&$top=10	14.1639997959	200	0	0.000119140625MB	2017-06-14 20:39:09.008000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PRODUCT?$count=true&$expand=CAT_MANUFACTURER,CAT_SW_PRODUCT,CAT_TAXONOMY2012&$top=10	41.5590000153	200	10	0.029548828125MB	2017-06-14 20:39:50.568000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PROGRAM?$count=true&$top=10	2.83299994469	200	10	0.0062265625MB	2017-06-14 20:39:53.402000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PROGRAM?$count=true&$filter=PROGRAM eq 'PartnerNet%20Gold'&$top=10	2.71399998665	200	1	0.0009228515625MB	2017-06-14 20:39:57.933000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PROGRAM?$count=true&$filter=PROGRAM eq 'Corel%20Contractual%20Licensing%20%28CCL%29'&$top=10	2.29500007629	200	1	0.0006787109375MB	2017-06-14 20:40:00.229000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PROGRAM?$count=true&$filter=PROGRAM eq 'Term%20Site%20License%20%28TSL%29'&$top=10	1.38100004196	200	1	0.000763671875MB	2017-06-14 20:40:01.611000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PROGRAM?$count=true&$filter=PROGRAM eq 'Site%20License%20Program%20%28SLP%29'&$top=10	2.12300014496	200	1	0.0009375MB	2017-06-14 20:40:03.736000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PROGRAM?$count=true&$filter=PROGRAM eq 'Education%20License%20Program'&$top=10	2.6930000782	200	1	0.000744140625MB	2017-06-14 20:40:06.430000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PROGRAM?$count=true&$filter=PROGRAM eq 'FLP%20%28Forms%20Licensing%20Program%29'&$top=10	2.80599999428	200	1	0.000775390625MB	2017-06-14 20:40:09.237000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PROGRAM?$count=true&$filter=PROGRAM eq 'Systems%20Legacy%20Program'&$top=10	2.33599996567	200	1	0.00081640625MB	2017-06-14 20:40:11.574000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PROGRAM?$count=true&$filter=PROGRAM eq 'Open%20License%20Program%20%28OLP%29'&$top=10	1.31999993324	200	2	0.001482421875MB	2017-06-14 20:40:12.895000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PROGRAM?$count=true&$filter=PROGRAM eq 'PartnerNet%20Reseller%20Community'&$top=10	2.52100014687	200	1	0.0009755859375MB	2017-06-14 20:40:15.418000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PROGRAM?$count=true&$filter=PROGRAM eq 'Volume%20Licensing%20Program%20%28VLP%29'&$top=10	2.51099991798	200	1	0.00077734375MB	2017-06-14 20:40:17.929000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PROGRAM?$count=true&$filter=PROGRAM eq 'Get%20Current%20Program'&$top=10	2.69599986076	200	1	0.0008291015625MB	2017-06-14 20:40:20.626000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PROGRAM?$count=true&$filter=PROGRAM eq 'Campus%20Agreement'&$top=10	2.24499988556	200	1	0.0007353515625MB	2017-06-14 20:40:22.872000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PROGRAM?$count=true&$filter=PROGRAM eq 'Apple%20Maintenance%20Program%20%28AMP%29'&$top=10	1.39700007439	200	1	0.0007822265625MB	2017-06-14 20:40:24.270000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PROGRAM?$count=true&$filter=PROGRAM eq 'Enterprise%20Agreement'&$top=10	2.20799994469	200	1	0.0007548828125MB	2017-06-14 20:40:26.480000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PROGRAM?$count=true&$filter=PROGRAM eq 'Elite%20Program%20-%20Forecast%20Option'&$top=10	2.64900016785	200	1	0.0007421875MB	2017-06-14 20:40:29.130000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PROGRAM?$count=true&$filter=PROGRAM eq 'Education%20Enterprise%20Agreement%20%28EEA%29'&$top=10	0.930000066757	200	1	0.0009091796875MB	2017-06-14 20:40:30.062000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PROGRAM?$count=true&$filter=PROGRAM eq 'Select%20Plus'&$top=10	4.83700013161	200	1	0.000685546875MB	2017-06-14 20:40:34.900000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PROGRAM?$count=true&$filter=PROGRAM eq 'Corporate%20License%20Program'&$top=10	2.6099998951	200	1	0.0004853515625MB	2017-06-14 20:40:37.511000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PROGRAM?$count=true&$filter=PROGRAM eq 'Open%20Options%20Contractual%20License%20Program%20%28CLP%29'&$top=10	1.40499997139	200	1	0.0008486328125MB	2017-06-14 20:40:38.917000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PROGRAM?$count=true&$filter=PROGRAM eq 'Government%20and%20Government%20Education%20License%20Agreement%20Program%20%28GELA%29'&$top=10	1.96300005913	200	1	0.00073046875MB	2017-06-14 20:40:40.881000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PROGRAM?$count=true&$filter=PROGRAM eq 'Master%20Volume%20License%20Agreement%20%28MVLA%29'&$top=10	2.73600006104	200	1	0.000625MB	2017-06-14 20:40:43.618000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PROGRAM?$count=true&$filter=PROGRAM eq 'Open%20Beta%20Program'&$top=10	1.69499993324	200	1	0.00093359375MB	2017-06-14 20:40:45.314000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PROGRAM?$count=true&$filter=PROGRAM eq 'Worldwide%20Fulfillment%20%28WWF%29'&$top=10	2.56999993324	200	1	0.0009404296875MB	2017-06-14 20:40:47.885000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PROGRAM?$count=true&$filter=PROGRAM eq 'OEM%20commercial%20licensing'&$top=10	1.84200000763	200	1	0.000845703125MB	2017-06-14 20:40:49.729000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PROGRAM?$count=true&$filter=PROGRAM eq 'Macromedia%20Volume%20License%20Program%20%28MVLP%29'&$top=10	2.42499995232	200	1	0.0009267578125MB	2017-06-14 20:40:52.155000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PROGRAM?$count=true&$filter=PROGRAM eq 'VIP%20Partner%20Professional%20Program'&$top=10	2.24700021744	200	1	0.000978515625MB	2017-06-14 20:40:54.403000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PROGRAM?$count=true&$filter=PROGRAM eq 'Volume%20License%20Agreement%20%28VLA%29'&$top=10	2.5609998703	200	3	0.0016474609375MB	2017-06-14 20:40:56.965000
http://vm195w/bdna-api/odata/CAT_SW_LIC_PROGRAM?$count=true&$filter=PROGRAM eq 'Open%20License%20for%20Academic'&$top=10	2.03099989891	200	1	0.0010068359375MB	2017-06-14 20:40:58.997000
